model,revision,qid,shift,correct_label,logit_A,logit_B,logit_C,logit_D
EleutherAI/pythia-2.8b-deduped,step143000,134,1,C,14.109375,14.453125,14.515625,14.515625
EleutherAI/pythia-2.8b-deduped,step143000,134,2,B,14.1875,14.359375,14.3828125,14.375
EleutherAI/pythia-2.8b-deduped,step143000,134,3,A,14.34375,14.6484375,14.4375,14.46875
EleutherAI/pythia-2.8b-deduped,step143000,135,0,A,15.234375,15.484375,15.5625,15.421875
EleutherAI/pythia-2.8b-deduped,step143000,135,1,D,15.296875,15.3828125,15.4765625,15.40625
EleutherAI/pythia-2.8b-deduped,step143000,135,2,C,15.3515625,15.546875,15.7890625,15.4453125
EleutherAI/pythia-2.8b-deduped,step143000,135,3,B,15.2890625,15.6796875,15.6171875,15.484375
EleutherAI/pythia-2.8b-deduped,step143000,136,0,D,14.875,15.3828125,15.484375,15.3515625
EleutherAI/pythia-2.8b-deduped,step143000,136,1,C,14.9609375,15.4609375,15.5390625,15.4140625
EleutherAI/pythia-2.8b-deduped,step143000,136,2,B,14.96875,15.3984375,15.546875,15.3828125
EleutherAI/pythia-2.8b-deduped,step143000,136,3,A,15.0078125,15.4296875,15.515625,15.3984375
EleutherAI/pythia-2.8b-deduped,step143000,137,0,D,14.6015625,14.6953125,14.53125,14.3515625
EleutherAI/pythia-2.8b-deduped,step143000,137,1,C,14.578125,14.6015625,14.4921875,14.296875
EleutherAI/pythia-2.8b-deduped,step143000,137,2,B,14.578125,14.6796875,14.4921875,14.40625
EleutherAI/pythia-2.8b-deduped,step143000,137,3,A,14.6796875,14.7734375,14.6484375,14.3828125
EleutherAI/pythia-2.8b-deduped,step143000,138,0,C,14.4765625,14.7578125,15.09375,14.828125
EleutherAI/pythia-2.8b-deduped,step143000,138,1,B,14.25,14.6015625,14.8671875,14.6875
EleutherAI/pythia-2.8b-deduped,step143000,138,2,A,14.1640625,14.6875,14.828125,14.6875
EleutherAI/pythia-2.8b-deduped,step143000,138,3,D,14.2421875,14.578125,15.0546875,14.7734375
EleutherAI/pythia-2.8b-deduped,step143000,139,0,C,14.8671875,15.046875,14.953125,14.8203125
EleutherAI/pythia-2.8b-deduped,step143000,139,1,B,14.9296875,15.125,15.1328125,15.0
EleutherAI/pythia-2.8b-deduped,step143000,139,2,A,15.03125,15.2734375,15.25,15.078125
EleutherAI/pythia-2.8b-deduped,step143000,139,3,D,14.9453125,15.171875,15.09375,14.890625
EleutherAI/pythia-2.8b-deduped,step143000,140,0,D,13.734375,14.2421875,14.3984375,14.265625
EleutherAI/pythia-2.8b-deduped,step143000,140,1,C,13.890625,14.4921875,14.6875,14.390625
EleutherAI/pythia-2.8b-deduped,step143000,140,2,B,13.8046875,14.59375,14.4765625,14.3515625
EleutherAI/pythia-2.8b-deduped,step143000,140,3,A,13.875,14.2890625,14.3046875,14.3515625
EleutherAI/pythia-2.8b-deduped,step143000,141,0,D,14.1015625,15.1171875,14.8828125,14.6796875
EleutherAI/pythia-2.8b-deduped,step143000,141,1,C,14.390625,15.171875,15.0859375,14.78125
EleutherAI/pythia-2.8b-deduped,step143000,141,2,B,14.2578125,15.2578125,15.09375,14.765625
EleutherAI/pythia-2.8b-deduped,step143000,141,3,A,14.25,15.171875,15.03125,14.6796875
EleutherAI/pythia-2.8b-deduped,step143000,142,0,D,14.484375,14.7734375,14.734375,14.59375
EleutherAI/pythia-2.8b-deduped,step143000,142,1,C,14.546875,14.8046875,14.796875,14.7734375
EleutherAI/pythia-2.8b-deduped,step143000,142,2,B,14.59375,14.78125,14.890625,14.8203125
EleutherAI/pythia-2.8b-deduped,step143000,142,3,A,14.5703125,14.9765625,14.8671875,14.828125
EleutherAI/pythia-2.8b-deduped,step143000,143,0,D,14.7265625,14.9375,14.734375,14.8359375
EleutherAI/pythia-2.8b-deduped,step143000,143,1,C,14.6015625,14.6953125,14.5078125,14.671875
EleutherAI/pythia-2.8b-deduped,step143000,143,2,B,14.7109375,14.8828125,14.609375,14.84375
EleutherAI/pythia-2.8b-deduped,step143000,143,3,A,14.6953125,14.8515625,14.578125,14.8515625
EleutherAI/pythia-2.8b-deduped,step143000,144,0,C,15.3515625,15.390625,15.71875,15.3203125
EleutherAI/pythia-2.8b-deduped,step143000,144,1,B,15.296875,15.375,15.59375,15.3046875
EleutherAI/pythia-2.8b-deduped,step143000,144,2,A,15.2890625,15.3046875,15.5390625,15.3359375
EleutherAI/pythia-2.8b-deduped,step143000,144,3,D,15.296875,15.2890625,15.6171875,15.2421875
EleutherAI/pythia-2.8b-deduped,step143000,145,0,C,14.65625,14.671875,14.7890625,14.75
EleutherAI/pythia-2.8b-deduped,step143000,145,1,B,14.65625,14.828125,14.7578125,14.7734375
EleutherAI/pythia-2.8b-deduped,step143000,145,2,A,14.671875,14.78125,14.8125,14.859375
EleutherAI/pythia-2.8b-deduped,step143000,145,3,D,14.65625,14.6875,14.7421875,14.859375
EleutherAI/pythia-2.8b-deduped,step143000,146,0,B,14.5390625,14.5703125,14.6328125,14.5234375
EleutherAI/pythia-2.8b-deduped,step143000,146,1,A,14.3515625,14.5390625,14.546875,14.3671875
EleutherAI/pythia-2.8b-deduped,step143000,146,2,D,14.359375,14.421875,14.6171875,14.40625
EleutherAI/pythia-2.8b-deduped,step143000,146,3,C,14.1796875,14.359375,14.6015625,14.375
EleutherAI/pythia-2.8b-deduped,step143000,147,0,C,15.7421875,15.984375,15.921875,15.6796875
EleutherAI/pythia-2.8b-deduped,step143000,147,1,B,15.75,15.921875,15.8984375,15.65625
EleutherAI/pythia-2.8b-deduped,step143000,147,2,A,15.6953125,15.9140625,15.875,15.6875
EleutherAI/pythia-2.8b-deduped,step143000,147,3,D,15.6640625,15.8984375,15.8984375,15.765625
EleutherAI/pythia-2.8b-deduped,step143000,148,0,D,15.1640625,15.15625,14.953125,14.9921875
EleutherAI/pythia-2.8b-deduped,step143000,148,1,C,15.2734375,15.34375,15.109375,15.1484375
EleutherAI/pythia-2.8b-deduped,step143000,148,2,B,15.2578125,15.3125,15.109375,15.0390625
EleutherAI/pythia-2.8b-deduped,step143000,148,3,A,15.203125,15.34375,15.0546875,14.8984375
EleutherAI/pythia-2.8b-deduped,step143000,149,0,D,15.375,15.3203125,15.3671875,15.3203125
EleutherAI/pythia-2.8b-deduped,step143000,149,1,C,15.1015625,15.046875,15.140625,15.046875
EleutherAI/pythia-2.8b-deduped,step143000,149,2,B,15.1015625,14.9140625,15.1484375,14.9453125
EleutherAI/pythia-2.8b-deduped,step143000,149,3,A,15.3125,15.109375,14.7109375,14.8125
EleutherAI/pythia-2.8b-deduped,step143000,150,0,D,15.125,15.171875,15.2109375,15.1015625
EleutherAI/pythia-2.8b-deduped,step143000,150,1,C,14.9140625,15.078125,15.0546875,15.0234375
EleutherAI/pythia-2.8b-deduped,step143000,150,2,B,14.9453125,15.1953125,15.1171875,15.0078125
EleutherAI/pythia-2.8b-deduped,step143000,150,3,A,14.828125,14.78125,14.9140625,14.796875
EleutherAI/pythia-2.8b-deduped,step143000,151,0,D,14.2421875,15.0390625,15.0546875,15.2265625
EleutherAI/pythia-2.8b-deduped,step143000,151,1,C,14.4296875,15.046875,15.0703125,15.234375
EleutherAI/pythia-2.8b-deduped,step143000,151,2,B,14.5625,15.234375,15.3125,15.390625
EleutherAI/pythia-2.8b-deduped,step143000,151,3,A,14.703125,15.3828125,15.3359375,15.3984375
EleutherAI/pythia-2.8b-deduped,step143000,152,0,A,14.4765625,14.515625,14.84375,14.8671875
EleutherAI/pythia-2.8b-deduped,step143000,152,1,D,14.65625,14.65625,15.0546875,14.859375
EleutherAI/pythia-2.8b-deduped,step143000,152,2,C,14.5546875,14.671875,14.8828125,14.796875
EleutherAI/pythia-2.8b-deduped,step143000,152,3,B,14.515625,14.4921875,14.8203125,14.8046875
EleutherAI/pythia-2.8b-deduped,step143000,153,0,B,15.1171875,14.953125,14.96875,14.8125
EleutherAI/pythia-2.8b-deduped,step143000,153,1,A,15.0703125,14.984375,15.03125,14.7421875
EleutherAI/pythia-2.8b-deduped,step143000,153,2,D,14.953125,14.8203125,14.9140625,14.703125
EleutherAI/pythia-2.8b-deduped,step143000,153,3,C,15.078125,15.125,15.0546875,14.8515625
EleutherAI/pythia-2.8b-deduped,step143000,154,0,D,15.828125,15.5625,15.65625,15.59375
EleutherAI/pythia-2.8b-deduped,step143000,154,1,C,15.7421875,15.609375,15.546875,15.515625
EleutherAI/pythia-2.8b-deduped,step143000,154,2,B,15.6953125,15.390625,15.421875,15.3671875
EleutherAI/pythia-2.8b-deduped,step143000,154,3,A,15.921875,15.6171875,15.6171875,15.59375
EleutherAI/pythia-2.8b-deduped,step143000,155,0,B,15.2421875,15.4765625,15.5078125,15.2578125
EleutherAI/pythia-2.8b-deduped,step143000,155,1,A,15.1953125,15.4375,15.4921875,15.2265625
EleutherAI/pythia-2.8b-deduped,step143000,155,2,D,15.2890625,15.4453125,15.4921875,15.25
EleutherAI/pythia-2.8b-deduped,step143000,155,3,C,15.171875,15.4140625,15.4609375,15.2265625
EleutherAI/pythia-2.8b-deduped,step143000,156,0,B,14.9296875,14.8125,14.8671875,14.6328125
EleutherAI/pythia-2.8b-deduped,step143000,156,1,A,14.78125,14.6953125,14.6484375,14.5625
EleutherAI/pythia-2.8b-deduped,step143000,156,2,D,15.078125,14.9921875,15.046875,14.796875
EleutherAI/pythia-2.8b-deduped,step143000,156,3,C,14.859375,14.7734375,14.84375,14.5703125
EleutherAI/pythia-2.8b-deduped,step143000,157,0,A,14.53125,14.734375,14.9375,14.6875
EleutherAI/pythia-2.8b-deduped,step143000,157,1,D,14.4453125,14.734375,14.875,14.7109375
EleutherAI/pythia-2.8b-deduped,step143000,157,2,C,14.421875,14.78125,14.9453125,14.796875
EleutherAI/pythia-2.8b-deduped,step143000,157,3,B,14.34375,14.671875,14.7890625,14.640625
EleutherAI/pythia-2.8b-deduped,step143000,158,0,D,14.6171875,15.203125,15.5546875,15.1171875
EleutherAI/pythia-2.8b-deduped,step143000,158,1,C,14.4453125,15.0234375,15.3671875,15.0546875
EleutherAI/pythia-2.8b-deduped,step143000,158,2,B,14.59375,15.0546875,15.3515625,15.0
EleutherAI/pythia-2.8b-deduped,step143000,158,3,A,14.609375,15.1484375,15.5,15.0703125
EleutherAI/pythia-2.8b-deduped,step143000,159,0,C,14.9140625,15.6953125,15.640625,15.453125
EleutherAI/pythia-2.8b-deduped,step143000,159,1,B,14.9609375,15.8046875,15.671875,15.515625
EleutherAI/pythia-2.8b-deduped,step143000,159,2,A,14.9140625,15.7890625,15.7109375,15.640625
EleutherAI/pythia-2.8b-deduped,step143000,159,3,D,14.84375,15.7421875,15.6484375,15.578125
EleutherAI/pythia-2.8b-deduped,step143000,160,0,A,15.25,15.078125,14.90625,14.7265625
EleutherAI/pythia-2.8b-deduped,step143000,160,1,D,15.2109375,15.03125,14.828125,14.6484375
EleutherAI/pythia-2.8b-deduped,step143000,160,2,C,15.2421875,15.046875,14.8359375,14.625
EleutherAI/pythia-2.8b-deduped,step143000,160,3,B,15.265625,15.0546875,14.8359375,14.65625
EleutherAI/pythia-2.8b-deduped,step143000,161,0,D,15.265625,15.2109375,15.1640625,15.1328125
EleutherAI/pythia-2.8b-deduped,step143000,161,1,C,15.1015625,15.109375,15.109375,15.0859375
EleutherAI/pythia-2.8b-deduped,step143000,161,2,B,15.328125,15.265625,15.25,15.1875
EleutherAI/pythia-2.8b-deduped,step143000,161,3,A,15.3203125,15.2578125,15.3046875,15.234375
EleutherAI/pythia-2.8b-deduped,step143000,162,0,B,15.2265625,15.3984375,15.6953125,15.3984375
EleutherAI/pythia-2.8b-deduped,step143000,162,1,A,15.5078125,15.640625,15.859375,15.59375
EleutherAI/pythia-2.8b-deduped,step143000,162,2,D,15.453125,15.671875,15.859375,15.6875
EleutherAI/pythia-2.8b-deduped,step143000,162,3,C,15.5859375,15.625,15.8515625,15.6015625
EleutherAI/pythia-2.8b-deduped,step143000,163,0,D,14.5859375,14.9921875,15.1328125,15.09375
EleutherAI/pythia-2.8b-deduped,step143000,163,1,C,14.3671875,14.8359375,15.0859375,15.0234375
EleutherAI/pythia-2.8b-deduped,step143000,163,2,B,14.546875,15.0390625,15.1328125,15.0859375
EleutherAI/pythia-2.8b-deduped,step143000,163,3,A,14.4140625,14.7578125,14.9453125,14.96875
EleutherAI/pythia-2.8b-deduped,step143000,164,0,D,15.3359375,15.1875,15.28125,15.0078125
EleutherAI/pythia-2.8b-deduped,step143000,164,1,C,15.359375,15.3046875,15.34375,15.125
EleutherAI/pythia-2.8b-deduped,step143000,164,2,B,15.4296875,15.46875,15.578125,15.2578125
EleutherAI/pythia-2.8b-deduped,step143000,164,3,A,15.3671875,15.359375,15.4296875,15.140625
EleutherAI/pythia-2.8b-deduped,step143000,165,0,C,15.6953125,15.625,15.515625,15.6328125
EleutherAI/pythia-2.8b-deduped,step143000,165,1,B,15.671875,15.421875,15.40625,15.546875
EleutherAI/pythia-2.8b-deduped,step143000,165,2,A,15.5625,15.5,15.3515625,15.5078125
EleutherAI/pythia-2.8b-deduped,step143000,165,3,D,15.6796875,15.5703125,15.4375,15.640625
EleutherAI/pythia-2.8b-deduped,step143000,166,0,A,15.1796875,15.28125,14.984375,14.8828125
EleutherAI/pythia-2.8b-deduped,step143000,166,1,D,15.140625,15.1875,14.90625,14.8046875
EleutherAI/pythia-2.8b-deduped,step143000,166,2,C,15.1171875,15.140625,14.890625,14.8125
EleutherAI/pythia-2.8b-deduped,step143000,166,3,B,15.0234375,15.1796875,14.8203125,14.828125
EleutherAI/pythia-2.8b-deduped,step143000,167,0,D,14.203125,15.0234375,14.8125,14.6640625
EleutherAI/pythia-2.8b-deduped,step143000,167,1,C,14.484375,15.109375,15.046875,14.7890625
EleutherAI/pythia-2.8b-deduped,step143000,167,2,B,14.296875,15.15625,15.03125,14.7109375
EleutherAI/pythia-2.8b-deduped,step143000,167,3,A,14.328125,15.1015625,14.984375,14.6640625
EleutherAI/pythia-2.8b-deduped,step143000,168,0,A,15.546875,15.9296875,15.7734375,15.5625
EleutherAI/pythia-2.8b-deduped,step143000,168,1,D,15.546875,15.984375,15.703125,15.59375
EleutherAI/pythia-2.8b-deduped,step143000,168,2,C,15.6640625,15.984375,15.890625,15.7578125
EleutherAI/pythia-2.8b-deduped,step143000,168,3,B,15.578125,15.90625,15.7890625,15.6953125
EleutherAI/pythia-2.8b-deduped,step143000,169,0,B,15.2890625,15.6796875,15.5859375,15.453125
EleutherAI/pythia-2.8b-deduped,step143000,169,1,A,15.328125,15.71875,15.6328125,15.4296875
EleutherAI/pythia-2.8b-deduped,step143000,169,2,D,15.3671875,15.7734375,15.6796875,15.5078125
EleutherAI/pythia-2.8b-deduped,step143000,169,3,C,15.390625,15.796875,15.6328125,15.5390625
EleutherAI/pythia-2.8b-deduped,step143000,170,0,D,14.9765625,15.2421875,15.4453125,15.34375
EleutherAI/pythia-2.8b-deduped,step143000,170,1,C,15.1015625,15.2734375,15.421875,15.4140625
EleutherAI/pythia-2.8b-deduped,step143000,170,2,B,15.0,15.234375,15.3671875,15.328125
EleutherAI/pythia-2.8b-deduped,step143000,170,3,A,15.0703125,15.421875,15.515625,15.3671875
EleutherAI/pythia-2.8b-deduped,step143000,171,0,B,15.28125,15.4609375,15.359375,15.484375
EleutherAI/pythia-2.8b-deduped,step143000,171,1,A,15.34375,15.53125,15.4765625,15.515625
EleutherAI/pythia-2.8b-deduped,step143000,171,2,D,15.390625,15.4296875,15.4609375,15.515625
EleutherAI/pythia-2.8b-deduped,step143000,171,3,C,15.3359375,15.375,15.4296875,15.3828125
EleutherAI/pythia-2.8b-deduped,step143000,172,0,A,15.453125,15.7578125,15.7734375,15.5625
EleutherAI/pythia-2.8b-deduped,step143000,172,1,D,15.3125,15.6484375,15.640625,15.453125
EleutherAI/pythia-2.8b-deduped,step143000,172,2,C,15.46875,15.6875,15.75,15.46875
EleutherAI/pythia-2.8b-deduped,step143000,172,3,B,15.546875,15.734375,15.765625,15.5234375
EleutherAI/pythia-2.8b-deduped,step143000,173,0,B,15.7109375,15.765625,15.734375,15.4296875
EleutherAI/pythia-2.8b-deduped,step143000,173,1,A,15.6875,15.7421875,15.71875,15.453125
EleutherAI/pythia-2.8b-deduped,step143000,173,2,D,15.5625,15.59375,15.609375,15.3203125
EleutherAI/pythia-2.8b-deduped,step143000,173,3,C,15.5703125,15.7421875,15.7734375,15.4453125
EleutherAI/pythia-2.8b-deduped,step143000,174,0,D,15.1953125,14.625,15.0078125,14.9140625
EleutherAI/pythia-2.8b-deduped,step143000,174,1,C,14.9921875,14.3984375,14.6875,14.5703125
EleutherAI/pythia-2.8b-deduped,step143000,174,2,B,15.0234375,14.6328125,14.8515625,14.625
EleutherAI/pythia-2.8b-deduped,step143000,174,3,A,15.140625,14.59375,14.703125,14.546875
EleutherAI/pythia-2.8b-deduped,step143000,175,0,D,15.5625,15.6875,15.453125,15.203125
EleutherAI/pythia-2.8b-deduped,step143000,175,1,C,15.65625,15.8046875,15.5,15.296875
EleutherAI/pythia-2.8b-deduped,step143000,175,2,B,15.4921875,15.671875,15.3671875,15.1484375
EleutherAI/pythia-2.8b-deduped,step143000,175,3,A,15.625,15.765625,15.46875,15.3046875
EleutherAI/pythia-2.8b-deduped,step143000,176,0,A,14.7890625,15.2578125,15.1484375,14.90625
EleutherAI/pythia-2.8b-deduped,step143000,176,1,D,14.96875,15.3984375,15.3125,15.09375
EleutherAI/pythia-2.8b-deduped,step143000,176,2,C,15.15625,15.5078125,15.390625,15.1875
EleutherAI/pythia-2.8b-deduped,step143000,176,3,B,14.890625,15.3203125,15.2734375,15.0703125
EleutherAI/pythia-2.8b-deduped,step143000,177,0,C,15.4140625,15.4765625,15.5,15.515625
EleutherAI/pythia-2.8b-deduped,step143000,177,1,B,15.34375,15.375,15.5234375,15.4765625
EleutherAI/pythia-2.8b-deduped,step143000,177,2,A,15.3984375,15.421875,15.46875,15.5234375
EleutherAI/pythia-2.8b-deduped,step143000,177,3,D,15.3828125,15.3125,15.4921875,15.3671875
EleutherAI/pythia-2.8b-deduped,step143000,178,0,C,15.09375,14.8671875,15.1484375,14.8203125
EleutherAI/pythia-2.8b-deduped,step143000,178,1,B,15.078125,14.8125,14.9921875,14.765625
EleutherAI/pythia-2.8b-deduped,step143000,178,2,A,15.25,14.78125,14.734375,14.546875
EleutherAI/pythia-2.8b-deduped,step143000,178,3,D,15.0,14.828125,14.796875,14.7734375
EleutherAI/pythia-2.8b-deduped,step143000,179,0,D,15.3203125,15.3203125,15.140625,15.1484375
EleutherAI/pythia-2.8b-deduped,step143000,179,1,C,15.2109375,15.1484375,14.9375,15.0546875
EleutherAI/pythia-2.8b-deduped,step143000,179,2,B,15.265625,15.140625,15.078125,15.046875
EleutherAI/pythia-2.8b-deduped,step143000,179,3,A,15.3828125,15.2734375,15.125,15.203125
EleutherAI/pythia-2.8b-deduped,step143000,180,0,D,15.1015625,15.5,15.390625,15.0234375
EleutherAI/pythia-2.8b-deduped,step143000,180,1,C,15.109375,15.546875,15.484375,15.1640625
EleutherAI/pythia-2.8b-deduped,step143000,180,2,B,15.140625,15.53125,15.4765625,15.0859375
EleutherAI/pythia-2.8b-deduped,step143000,180,3,A,15.0859375,15.5,15.453125,15.140625
EleutherAI/pythia-2.8b-deduped,step143000,181,0,B,15.5703125,15.640625,15.5546875,15.203125
EleutherAI/pythia-2.8b-deduped,step143000,181,1,A,15.5,15.734375,15.5546875,15.171875
EleutherAI/pythia-2.8b-deduped,step143000,181,2,D,15.3359375,15.5390625,15.390625,15.0
EleutherAI/pythia-2.8b-deduped,step143000,181,3,C,15.484375,15.671875,15.4296875,15.125
EleutherAI/pythia-2.8b-deduped,step143000,182,0,C,14.2265625,15.078125,14.9375,14.828125
EleutherAI/pythia-2.8b-deduped,step143000,182,1,B,14.5234375,15.1640625,15.1328125,14.8984375
EleutherAI/pythia-2.8b-deduped,step143000,182,2,A,14.3359375,15.234375,15.1796875,14.890625
EleutherAI/pythia-2.8b-deduped,step143000,182,3,D,14.3828125,15.203125,15.125,14.8515625
EleutherAI/pythia-2.8b-deduped,step143000,183,0,B,14.515625,15.1171875,15.265625,15.125
EleutherAI/pythia-2.8b-deduped,step143000,183,1,A,14.5546875,15.0859375,15.265625,15.0859375
EleutherAI/pythia-2.8b-deduped,step143000,183,2,D,14.53125,15.1015625,15.265625,15.0625
EleutherAI/pythia-2.8b-deduped,step143000,183,3,C,14.6015625,15.1484375,15.34375,15.1796875
EleutherAI/pythia-2.8b-deduped,step143000,184,0,D,15.6953125,15.734375,15.8125,15.671875
EleutherAI/pythia-2.8b-deduped,step143000,184,1,C,15.484375,15.59375,15.6953125,15.5546875
EleutherAI/pythia-2.8b-deduped,step143000,184,2,B,15.4296875,15.609375,15.7265625,15.5
EleutherAI/pythia-2.8b-deduped,step143000,184,3,A,15.5234375,15.7421875,15.734375,15.5234375
EleutherAI/pythia-2.8b-deduped,step143000,185,0,C,14.71875,15.2578125,15.09375,15.0546875
EleutherAI/pythia-2.8b-deduped,step143000,185,1,B,14.515625,15.1640625,14.9609375,14.953125
EleutherAI/pythia-2.8b-deduped,step143000,185,2,A,14.640625,15.3203125,15.15625,15.0859375
EleutherAI/pythia-2.8b-deduped,step143000,185,3,D,14.8125,15.4296875,15.1796875,15.046875
EleutherAI/pythia-2.8b-deduped,step143000,186,0,C,15.0,14.8984375,14.8828125,14.796875
EleutherAI/pythia-2.8b-deduped,step143000,186,1,B,14.9453125,14.5546875,14.6796875,14.6328125
EleutherAI/pythia-2.8b-deduped,step143000,186,2,A,15.1796875,14.8046875,14.8203125,14.6640625
EleutherAI/pythia-2.8b-deduped,step143000,186,3,D,15.15625,14.953125,14.7265625,14.65625
EleutherAI/pythia-2.8b-deduped,step143000,187,0,A,14.1796875,14.5859375,14.515625,14.6796875
EleutherAI/pythia-2.8b-deduped,step143000,187,1,D,14.1953125,14.5546875,14.5078125,14.6328125
EleutherAI/pythia-2.8b-deduped,step143000,187,2,C,14.1171875,14.4921875,14.4296875,14.6015625
EleutherAI/pythia-2.8b-deduped,step143000,187,3,B,14.2890625,14.6015625,14.6015625,14.75
EleutherAI/pythia-2.8b-deduped,step143000,188,0,C,14.9140625,15.3515625,15.5234375,15.328125
EleutherAI/pythia-2.8b-deduped,step143000,188,1,B,14.921875,15.3046875,15.46875,15.28125
EleutherAI/pythia-2.8b-deduped,step143000,188,2,A,14.9375,15.3671875,15.5234375,15.3046875
EleutherAI/pythia-2.8b-deduped,step143000,188,3,D,14.9140625,15.296875,15.46875,15.265625
EleutherAI/pythia-2.8b-deduped,step143000,189,0,B,14.265625,15.0078125,14.8984375,14.7421875
EleutherAI/pythia-2.8b-deduped,step143000,189,1,A,14.46875,15.03125,15.0703125,14.8046875
EleutherAI/pythia-2.8b-deduped,step143000,189,2,D,14.3046875,15.0390625,15.0625,14.7421875
EleutherAI/pythia-2.8b-deduped,step143000,189,3,C,14.3125,15.0234375,15.03125,14.7109375
EleutherAI/pythia-2.8b-deduped,step143000,190,0,C,13.9140625,14.6484375,14.59375,14.2890625
EleutherAI/pythia-2.8b-deduped,step143000,190,1,B,14.0703125,14.6953125,14.7421875,14.3046875
EleutherAI/pythia-2.8b-deduped,step143000,190,2,A,14.0,14.7578125,14.7109375,14.3046875
EleutherAI/pythia-2.8b-deduped,step143000,190,3,D,13.953125,14.7109375,14.6875,14.234375
EleutherAI/pythia-2.8b-deduped,step143000,191,0,D,14.53125,14.609375,14.3125,14.3984375
EleutherAI/pythia-2.8b-deduped,step143000,191,1,C,14.78125,14.6484375,14.640625,14.546875
EleutherAI/pythia-2.8b-deduped,step143000,191,2,B,14.65625,14.7265625,14.6875,14.6015625
EleutherAI/pythia-2.8b-deduped,step143000,191,3,A,14.703125,14.7421875,14.5,14.484375
EleutherAI/pythia-2.8b-deduped,step143000,192,0,B,14.1328125,14.5625,14.2578125,14.6328125
EleutherAI/pythia-2.8b-deduped,step143000,192,1,A,14.0625,14.3671875,14.09375,14.40625
EleutherAI/pythia-2.8b-deduped,step143000,192,2,D,14.078125,14.359375,14.0859375,14.4921875
EleutherAI/pythia-2.8b-deduped,step143000,192,3,C,14.171875,14.6171875,14.2890625,14.7109375
EleutherAI/pythia-2.8b-deduped,step143000,193,0,A,14.3046875,14.890625,15.046875,15.0546875
EleutherAI/pythia-2.8b-deduped,step143000,193,1,D,14.265625,14.875,15.1015625,15.0625
EleutherAI/pythia-2.8b-deduped,step143000,193,2,C,14.2734375,14.9609375,15.0625,15.078125
EleutherAI/pythia-2.8b-deduped,step143000,193,3,B,14.4296875,14.90625,15.09375,15.1796875
EleutherAI/pythia-2.8b-deduped,step143000,194,0,C,15.4140625,15.4921875,15.7734375,15.6796875
EleutherAI/pythia-2.8b-deduped,step143000,194,1,B,15.5234375,15.5625,15.9140625,15.828125
EleutherAI/pythia-2.8b-deduped,step143000,194,2,A,15.34375,15.34375,15.7890625,15.6796875
EleutherAI/pythia-2.8b-deduped,step143000,194,3,D,15.484375,15.484375,15.875,15.84375
EleutherAI/pythia-2.8b-deduped,step143000,195,0,C,13.2578125,14.1328125,14.4296875,14.625
EleutherAI/pythia-2.8b-deduped,step143000,195,1,B,13.2265625,14.1328125,14.421875,14.625
EleutherAI/pythia-2.8b-deduped,step143000,195,2,A,13.125,14.0859375,14.4375,14.6640625
EleutherAI/pythia-2.8b-deduped,step143000,195,3,D,13.2265625,14.1015625,14.453125,14.640625
EleutherAI/pythia-2.8b-deduped,step143000,196,0,D,14.4296875,15.2421875,15.0390625,14.921875
EleutherAI/pythia-2.8b-deduped,step143000,196,1,C,14.6484375,15.28125,15.2421875,15.0078125
EleutherAI/pythia-2.8b-deduped,step143000,196,2,B,14.46875,15.3125,15.203125,14.9296875
EleutherAI/pythia-2.8b-deduped,step143000,196,3,A,14.46875,15.265625,15.1484375,14.875
EleutherAI/pythia-2.8b-deduped,step143000,197,0,C,14.7421875,15.2421875,15.2578125,15.140625
EleutherAI/pythia-2.8b-deduped,step143000,197,1,B,14.703125,15.1796875,15.25,15.125
EleutherAI/pythia-2.8b-deduped,step143000,197,2,A,14.6328125,15.1484375,15.2109375,15.09375
EleutherAI/pythia-2.8b-deduped,step143000,197,3,D,14.6796875,15.2421875,15.1640625,15.15625
EleutherAI/pythia-2.8b-deduped,step143000,198,0,D,14.578125,14.8984375,15.1015625,15.1796875
EleutherAI/pythia-2.8b-deduped,step143000,198,1,C,14.65625,14.984375,15.140625,15.2265625
EleutherAI/pythia-2.8b-deduped,step143000,198,2,B,14.5625,14.859375,15.1171875,15.109375
EleutherAI/pythia-2.8b-deduped,step143000,198,3,A,14.65625,14.8984375,15.125,15.2265625
EleutherAI/pythia-2.8b-deduped,step143000,199,0,A,15.15625,15.0234375,15.0078125,14.90625
EleutherAI/pythia-2.8b-deduped,step143000,199,1,D,15.109375,14.984375,14.890625,14.8046875
EleutherAI/pythia-2.8b-deduped,step143000,199,2,C,15.1328125,15.0859375,15.0078125,14.7734375
EleutherAI/pythia-2.8b-deduped,step143000,199,3,B,15.09375,15.0078125,14.9140625,14.84375
EleutherAI/pythia-2.8b-deduped,step143000,200,0,B,15.625,15.46875,15.53125,15.5
EleutherAI/pythia-2.8b-deduped,step143000,200,1,A,15.625,15.4453125,15.5078125,15.5234375
EleutherAI/pythia-2.8b-deduped,step143000,200,2,D,15.7421875,15.578125,15.5546875,15.46875
EleutherAI/pythia-2.8b-deduped,step143000,200,3,C,15.6171875,15.265625,15.390625,15.2734375
EleutherAI/pythia-2.8b-deduped,step143000,201,0,D,14.453125,15.0859375,15.1484375,15.1953125
EleutherAI/pythia-2.8b-deduped,step143000,201,1,C,14.21875,14.8984375,14.9140625,14.8984375
