model,revision,qid,shift,correct_label,logit_A,logit_B,logit_C,logit_D
EleutherAI/pythia-160m-deduped,step143000,199,1,D,785.1596069335938,782.745849609375,783.1685791015625,782.5762329101562
EleutherAI/pythia-160m-deduped,step143000,199,2,C,785.4697875976562,782.7606811523438,783.3787231445312,783.3235473632812
EleutherAI/pythia-160m-deduped,step143000,199,3,B,785.155517578125,782.2493896484375,782.8894653320312,782.7009887695312
EleutherAI/pythia-160m-deduped,step143000,200,0,B,787.2318725585938,786.2656860351562,785.9276123046875,786.1300659179688
EleutherAI/pythia-160m-deduped,step143000,200,1,A,787.9783325195312,786.8781127929688,786.2417602539062,785.4793090820312
EleutherAI/pythia-160m-deduped,step143000,200,2,D,787.6781616210938,786.8648071289062,786.0345458984375,785.1875
EleutherAI/pythia-160m-deduped,step143000,200,3,C,787.3471069335938,786.2323608398438,785.5968627929688,785.1676635742188
EleutherAI/pythia-160m-deduped,step143000,201,0,D,785.0086669921875,782.89794921875,782.7522583007812,781.9796142578125
EleutherAI/pythia-160m-deduped,step143000,201,1,C,785.1666259765625,783.2109985351562,782.9852905273438,782.4002685546875
EleutherAI/pythia-160m-deduped,step143000,201,2,B,784.907470703125,783.0882568359375,783.2384643554688,782.1209106445312
EleutherAI/pythia-160m-deduped,step143000,201,3,A,785.059814453125,782.9073486328125,782.6663818359375,782.0753173828125
EleutherAI/pythia-160m-deduped,step143000,202,0,D,783.514404296875,781.85107421875,781.22607421875,780.6309814453125
EleutherAI/pythia-160m-deduped,step143000,202,1,C,783.8049926757812,782.1981811523438,781.7769775390625,781.1598510742188
EleutherAI/pythia-160m-deduped,step143000,202,2,B,783.9983520507812,782.4677734375,781.7615966796875,781.2007446289062
EleutherAI/pythia-160m-deduped,step143000,202,3,A,783.7643432617188,782.201416015625,781.684326171875,780.9949340820312
EleutherAI/pythia-160m-deduped,step143000,203,0,C,785.949951171875,784.7810668945312,783.7821044921875,783.9157104492188
EleutherAI/pythia-160m-deduped,step143000,203,1,B,785.6820068359375,784.5767211914062,783.8067016601562,784.1685791015625
EleutherAI/pythia-160m-deduped,step143000,203,2,A,785.970947265625,784.1865234375,783.6744995117188,784.71044921875
EleutherAI/pythia-160m-deduped,step143000,203,3,D,786.0263671875,784.1837158203125,783.7672119140625,784.3348999023438
EleutherAI/pythia-160m-deduped,step143000,204,0,B,785.19921875,783.57421875,783.3798828125,783.4949340820312
EleutherAI/pythia-160m-deduped,step143000,204,1,A,785.7000122070312,784.4020385742188,784.353515625,784.8884887695312
EleutherAI/pythia-160m-deduped,step143000,204,2,D,785.361083984375,784.0951538085938,784.400634765625,784.3656616210938
EleutherAI/pythia-160m-deduped,step143000,204,3,C,785.4650268554688,784.1240844726562,784.1077880859375,783.9764404296875
EleutherAI/pythia-160m-deduped,step143000,205,0,D,785.187255859375,783.4132690429688,784.1950073242188,783.609130859375
EleutherAI/pythia-160m-deduped,step143000,205,1,C,784.9663696289062,783.35400390625,784.2061157226562,783.4830932617188
EleutherAI/pythia-160m-deduped,step143000,205,2,B,785.064697265625,783.4808349609375,784.0651245117188,783.4923095703125
EleutherAI/pythia-160m-deduped,step143000,205,3,A,785.2584838867188,783.8572998046875,784.249267578125,783.6885375976562
EleutherAI/pythia-160m-deduped,step143000,206,0,B,787.8728637695312,786.7335205078125,785.5172729492188,785.0957641601562
EleutherAI/pythia-160m-deduped,step143000,206,1,A,787.907958984375,786.3722534179688,785.8386840820312,785.69921875
EleutherAI/pythia-160m-deduped,step143000,206,2,D,788.0851440429688,787.00537109375,785.9725341796875,785.6416625976562
EleutherAI/pythia-160m-deduped,step143000,206,3,C,788.111083984375,787.2005615234375,785.8182373046875,785.5081787109375
EleutherAI/pythia-160m-deduped,step143000,207,0,C,786.0147094726562,785.41796875,784.7889404296875,783.9681396484375
EleutherAI/pythia-160m-deduped,step143000,207,1,B,785.65771484375,784.7022705078125,783.9007568359375,783.6937255859375
EleutherAI/pythia-160m-deduped,step143000,207,2,A,786.4806518554688,785.96240234375,785.2573852539062,784.4884033203125
EleutherAI/pythia-160m-deduped,step143000,207,3,D,785.7286376953125,784.9371948242188,784.8031005859375,783.4925537109375
EleutherAI/pythia-160m-deduped,step143000,208,0,B,784.3233642578125,782.8369140625,782.998291015625,782.3916015625
EleutherAI/pythia-160m-deduped,step143000,208,1,A,783.9401245117188,782.285888671875,782.7540283203125,782.385498046875
EleutherAI/pythia-160m-deduped,step143000,208,2,D,784.4953002929688,782.8430786132812,783.7628173828125,782.67529296875
EleutherAI/pythia-160m-deduped,step143000,208,3,C,784.1819458007812,783.2242431640625,783.4669799804688,782.4278564453125
EleutherAI/pythia-160m-deduped,step143000,209,0,C,782.740478515625,780.3049926757812,780.15625,781.798828125
EleutherAI/pythia-160m-deduped,step143000,209,1,B,783.759033203125,781.44482421875,781.5325927734375,782.5213623046875
EleutherAI/pythia-160m-deduped,step143000,209,2,A,783.3701171875,781.1687622070312,780.9352416992188,780.9097290039062
EleutherAI/pythia-160m-deduped,step143000,209,3,D,782.84326171875,780.2189331054688,780.5819702148438,781.1329956054688
EleutherAI/pythia-160m-deduped,step143000,210,0,B,787.6580200195312,786.1900634765625,785.4964599609375,784.75927734375
EleutherAI/pythia-160m-deduped,step143000,210,1,A,787.1624145507812,785.5106811523438,784.626220703125,784.671142578125
EleutherAI/pythia-160m-deduped,step143000,210,2,D,787.2289428710938,785.642578125,784.7398681640625,784.64404296875
EleutherAI/pythia-160m-deduped,step143000,210,3,C,787.6611328125,786.6485595703125,785.4050903320312,784.9953002929688
EleutherAI/pythia-160m-deduped,step143000,211,0,A,786.484619140625,783.9767456054688,784.38427734375,784.0237426757812
EleutherAI/pythia-160m-deduped,step143000,211,1,D,787.0873413085938,784.7647094726562,785.0069580078125,784.8200073242188
EleutherAI/pythia-160m-deduped,step143000,211,2,C,786.912109375,784.9247436523438,784.9098510742188,784.8869018554688
EleutherAI/pythia-160m-deduped,step143000,211,3,B,787.5155639648438,785.3724365234375,785.4205322265625,784.9979248046875
EleutherAI/pythia-160m-deduped,step143000,212,0,C,783.3041381835938,780.9364013671875,781.1409912109375,781.3016357421875
EleutherAI/pythia-160m-deduped,step143000,212,1,B,783.343505859375,780.8777465820312,781.2071533203125,781.2930908203125
EleutherAI/pythia-160m-deduped,step143000,212,2,A,783.2843627929688,780.8555908203125,781.0906372070312,781.3119506835938
EleutherAI/pythia-160m-deduped,step143000,212,3,D,783.2963256835938,780.9116821289062,781.208984375,781.2642211914062
EleutherAI/pythia-160m-deduped,step143000,213,0,B,786.233154296875,784.5226440429688,784.6419677734375,784.0263671875
EleutherAI/pythia-160m-deduped,step143000,213,1,A,785.604248046875,784.1148071289062,784.2206420898438,783.5855712890625
EleutherAI/pythia-160m-deduped,step143000,213,2,D,785.7826538085938,784.1598510742188,784.0860595703125,783.6959228515625
EleutherAI/pythia-160m-deduped,step143000,213,3,C,785.8894653320312,784.5091552734375,784.3243408203125,783.936279296875
EleutherAI/pythia-160m-deduped,step143000,214,0,D,786.1021118164062,783.9280395507812,784.1503295898438,783.7548828125
EleutherAI/pythia-160m-deduped,step143000,214,1,C,785.4445190429688,783.4290771484375,783.7399291992188,783.3363037109375
EleutherAI/pythia-160m-deduped,step143000,214,2,B,785.5230102539062,783.3783569335938,783.5961303710938,783.355224609375
EleutherAI/pythia-160m-deduped,step143000,214,3,A,785.6735229492188,783.5252685546875,783.8809814453125,783.6387329101562
EleutherAI/pythia-160m-deduped,step143000,215,0,A,786.0806884765625,784.235107421875,784.0068359375,784.1456298828125
EleutherAI/pythia-160m-deduped,step143000,215,1,D,785.9668579101562,784.1204833984375,783.8397827148438,783.9480590820312
EleutherAI/pythia-160m-deduped,step143000,215,2,C,785.9514770507812,784.14453125,783.8270263671875,783.6578979492188
EleutherAI/pythia-160m-deduped,step143000,215,3,B,786.2805786132812,784.46435546875,784.2515869140625,784.0762329101562
EleutherAI/pythia-160m-deduped,step143000,216,0,B,785.512939453125,782.7783813476562,783.6487426757812,782.8302612304688
EleutherAI/pythia-160m-deduped,step143000,216,1,A,785.276611328125,782.4247436523438,783.97607421875,782.8340454101562
EleutherAI/pythia-160m-deduped,step143000,216,2,D,785.272216796875,782.76904296875,784.4954223632812,783.0849609375
EleutherAI/pythia-160m-deduped,step143000,216,3,C,784.7144775390625,782.3597412109375,784.28662109375,782.6187744140625
EleutherAI/pythia-160m-deduped,step143000,217,0,D,781.9614868164062,779.5532836914062,780.9832153320312,779.949462890625
EleutherAI/pythia-160m-deduped,step143000,217,1,C,781.8615112304688,779.5986938476562,780.7677001953125,779.9166259765625
EleutherAI/pythia-160m-deduped,step143000,217,2,B,782.466064453125,780.600341796875,781.7098999023438,780.7109375
EleutherAI/pythia-160m-deduped,step143000,217,3,A,781.6759033203125,779.2005004882812,780.6448364257812,779.3670043945312
EleutherAI/pythia-160m-deduped,step143000,218,0,D,784.5357666015625,782.1480102539062,781.8115234375,782.0877685546875
EleutherAI/pythia-160m-deduped,step143000,218,1,C,785.048095703125,783.4432373046875,783.1785888671875,783.0906372070312
EleutherAI/pythia-160m-deduped,step143000,218,2,B,785.27587890625,783.4489135742188,783.2265625,782.9912109375
EleutherAI/pythia-160m-deduped,step143000,218,3,A,784.8035888671875,782.739990234375,782.4821166992188,782.3076782226562
EleutherAI/pythia-160m-deduped,step143000,219,0,C,785.1026000976562,782.265869140625,783.0140991210938,783.5697631835938
EleutherAI/pythia-160m-deduped,step143000,219,1,B,786.1732788085938,783.3978271484375,783.910400390625,783.4639282226562
EleutherAI/pythia-160m-deduped,step143000,219,2,A,786.6320190429688,783.8511352539062,784.2982788085938,783.9893798828125
EleutherAI/pythia-160m-deduped,step143000,219,3,D,785.1950073242188,782.6555786132812,783.190185546875,783.2174682617188
EleutherAI/pythia-160m-deduped,step143000,220,0,C,786.103759765625,783.8965454101562,784.0656127929688,783.7820434570312
EleutherAI/pythia-160m-deduped,step143000,220,1,B,785.7462158203125,783.8538208007812,783.9702758789062,783.6008911132812
EleutherAI/pythia-160m-deduped,step143000,220,2,A,785.6934204101562,783.6809692382812,783.648193359375,783.4985961914062
EleutherAI/pythia-160m-deduped,step143000,220,3,D,785.9453125,784.0731201171875,784.0549926757812,783.8482055664062
EleutherAI/pythia-160m-deduped,step143000,221,0,C,785.9819946289062,784.0419921875,784.2478637695312,784.4557495117188
EleutherAI/pythia-160m-deduped,step143000,221,1,B,786.3475341796875,784.3341674804688,784.5118408203125,784.6312866210938
EleutherAI/pythia-160m-deduped,step143000,221,2,A,786.2869262695312,784.2139282226562,784.3052368164062,784.613525390625
EleutherAI/pythia-160m-deduped,step143000,221,3,D,785.6993408203125,783.6549682617188,783.7217407226562,784.9007568359375
EleutherAI/pythia-160m-deduped,step143000,222,0,A,786.2069702148438,782.771728515625,783.4708251953125,783.13134765625
EleutherAI/pythia-160m-deduped,step143000,222,1,D,786.4933471679688,783.6197509765625,783.8027954101562,783.5572509765625
EleutherAI/pythia-160m-deduped,step143000,222,2,C,786.3839111328125,782.9912109375,783.58056640625,783.2310791015625
EleutherAI/pythia-160m-deduped,step143000,222,3,B,786.1842041015625,782.8985595703125,783.476318359375,783.1061401367188
EleutherAI/pythia-160m-deduped,step143000,223,0,B,786.1744995117188,784.4494018554688,784.716064453125,783.8306884765625
EleutherAI/pythia-160m-deduped,step143000,223,1,A,785.9191284179688,784.4135131835938,784.5567016601562,783.6451416015625
EleutherAI/pythia-160m-deduped,step143000,223,2,D,785.659423828125,784.025390625,784.1715087890625,783.3961791992188
EleutherAI/pythia-160m-deduped,step143000,223,3,C,785.7239379882812,784.1162719726562,784.2724609375,783.350341796875
EleutherAI/pythia-160m-deduped,step143000,224,0,A,785.1791381835938,783.2034912109375,783.5157470703125,782.9896240234375
EleutherAI/pythia-160m-deduped,step143000,224,1,D,785.6996459960938,783.6310424804688,784.1078491210938,783.5098876953125
EleutherAI/pythia-160m-deduped,step143000,224,2,C,784.8505859375,782.8939208984375,783.170166015625,782.73291015625
EleutherAI/pythia-160m-deduped,step143000,224,3,B,785.1448364257812,783.0791015625,783.5468139648438,783.0550537109375
EleutherAI/pythia-160m-deduped,step143000,225,0,A,786.450439453125,784.4950561523438,784.8250122070312,784.2576904296875
EleutherAI/pythia-160m-deduped,step143000,225,1,D,785.8492431640625,784.0969848632812,784.4317626953125,783.8184814453125
EleutherAI/pythia-160m-deduped,step143000,225,2,C,785.9581909179688,784.0265502929688,784.30224609375,783.8328857421875
EleutherAI/pythia-160m-deduped,step143000,225,3,B,785.958740234375,784.1923217773438,784.5187377929688,783.9918823242188
EleutherAI/pythia-160m-deduped,step143000,226,0,D,786.3389282226562,783.3339233398438,783.1046142578125,783.4434204101562
EleutherAI/pythia-160m-deduped,step143000,226,1,C,786.4238891601562,783.4202270507812,782.943603515625,783.5050048828125
EleutherAI/pythia-160m-deduped,step143000,226,2,B,786.3729858398438,783.5347900390625,783.3131713867188,783.8875122070312
EleutherAI/pythia-160m-deduped,step143000,226,3,A,786.3363647460938,783.7015380859375,783.3384399414062,783.4699096679688
EleutherAI/pythia-160m-deduped,step143000,227,0,A,785.36474609375,783.19873046875,784.2460327148438,782.81298828125
EleutherAI/pythia-160m-deduped,step143000,227,1,D,784.8499145507812,783.2762451171875,785.6424560546875,782.7408447265625
EleutherAI/pythia-160m-deduped,step143000,227,2,C,784.5902709960938,782.9808349609375,784.6199951171875,782.3765258789062
EleutherAI/pythia-160m-deduped,step143000,227,3,B,785.2796630859375,783.0994262695312,784.6283569335938,782.9500122070312
EleutherAI/pythia-160m-deduped,step143000,228,0,D,786.3530883789062,784.4061279296875,784.0794067382812,783.6023559570312
EleutherAI/pythia-160m-deduped,step143000,228,1,C,785.7806396484375,783.7623901367188,783.4185180664062,782.9794311523438
EleutherAI/pythia-160m-deduped,step143000,228,2,B,785.4352416992188,783.0589599609375,783.005615234375,782.8903198242188
EleutherAI/pythia-160m-deduped,step143000,228,3,A,785.1232299804688,783.2415771484375,783.0938720703125,782.3526611328125
EleutherAI/pythia-160m-deduped,step143000,229,0,B,784.56787109375,782.7317504882812,782.7044067382812,782.4078369140625
EleutherAI/pythia-160m-deduped,step143000,229,1,A,784.4823608398438,782.9640502929688,782.6802978515625,782.1810913085938
EleutherAI/pythia-160m-deduped,step143000,229,2,D,783.2388305664062,781.6334838867188,781.2276000976562,781.09521484375
EleutherAI/pythia-160m-deduped,step143000,229,3,C,782.548583984375,781.01416015625,780.2652587890625,780.0174560546875
EleutherAI/pythia-160m-deduped,step143000,230,0,D,787.2601928710938,785.00244140625,785.0739135742188,785.0157470703125
EleutherAI/pythia-160m-deduped,step143000,230,1,C,787.4547729492188,785.0684814453125,785.3167114257812,785.1781616210938
EleutherAI/pythia-160m-deduped,step143000,230,2,B,787.1791381835938,785.109375,785.1095581054688,785.0242309570312
EleutherAI/pythia-160m-deduped,step143000,230,3,A,787.2135620117188,784.8389892578125,784.7702026367188,785.2061157226562
EleutherAI/pythia-160m-deduped,step143000,231,0,B,784.689697265625,782.5133666992188,782.5147705078125,782.1123657226562
EleutherAI/pythia-160m-deduped,step143000,231,1,A,784.5296630859375,782.0347900390625,782.4388427734375,782.1467895507812
EleutherAI/pythia-160m-deduped,step143000,231,2,D,783.3726196289062,780.88037109375,781.470703125,781.2701416015625
EleutherAI/pythia-160m-deduped,step143000,231,3,C,784.8162231445312,781.773681640625,782.5870361328125,782.194580078125
EleutherAI/pythia-160m-deduped,step143000,232,0,C,785.9033813476562,784.277099609375,783.596435546875,783.468017578125
EleutherAI/pythia-160m-deduped,step143000,232,1,B,785.588134765625,783.7117309570312,783.2273559570312,783.7933349609375
EleutherAI/pythia-160m-deduped,step143000,232,2,A,786.0880737304688,784.3121948242188,783.5934448242188,783.5064086914062
EleutherAI/pythia-160m-deduped,step143000,232,3,D,786.3536987304688,784.4410400390625,784.0842895507812,784.5855102539062
EleutherAI/pythia-160m-deduped,step143000,233,0,C,780.433349609375,778.89794921875,778.2747192382812,778.563720703125
EleutherAI/pythia-160m-deduped,step143000,233,1,B,780.5584716796875,778.6058349609375,778.1102905273438,778.9371948242188
EleutherAI/pythia-160m-deduped,step143000,233,2,A,780.8453979492188,778.8617553710938,778.476806640625,779.2968139648438
EleutherAI/pythia-160m-deduped,step143000,233,3,D,780.88671875,778.948974609375,778.5255737304688,779.429931640625
EleutherAI/pythia-160m-deduped,step143000,234,0,B,785.1390380859375,783.4999389648438,783.6607666015625,783.8333740234375
EleutherAI/pythia-160m-deduped,step143000,234,1,A,785.7089233398438,784.1848754882812,784.2484741210938,784.4127197265625
EleutherAI/pythia-160m-deduped,step143000,234,2,D,785.06298828125,783.5752563476562,783.7979125976562,783.5758666992188
EleutherAI/pythia-160m-deduped,step143000,234,3,C,784.7943115234375,782.9573974609375,783.2622680664062,783.6934204101562
EleutherAI/pythia-160m-deduped,step143000,235,0,C,786.2384643554688,783.9371337890625,784.4026489257812,784.3826904296875
EleutherAI/pythia-160m-deduped,step143000,235,1,B,785.9091796875,783.8885498046875,784.3167114257812,784.2073364257812
EleutherAI/pythia-160m-deduped,step143000,235,2,A,785.7733154296875,783.5199584960938,783.843017578125,784.0521850585938
EleutherAI/pythia-160m-deduped,step143000,235,3,D,785.9979248046875,783.7545166015625,784.1009521484375,784.3583984375
EleutherAI/pythia-160m-deduped,step143000,236,0,D,783.8900756835938,782.864013671875,781.8502807617188,781.8338012695312
EleutherAI/pythia-160m-deduped,step143000,236,1,C,785.164306640625,783.0552978515625,783.3695068359375,782.68212890625
EleutherAI/pythia-160m-deduped,step143000,236,2,B,783.3155517578125,781.7277221679688,782.6781616210938,781.3955078125
EleutherAI/pythia-160m-deduped,step143000,236,3,A,784.9002075195312,783.0119018554688,782.7650146484375,782.7276000976562
EleutherAI/pythia-160m-deduped,step143000,237,0,A,786.72021484375,784.7573852539062,785.7163696289062,784.1656494140625
EleutherAI/pythia-160m-deduped,step143000,237,1,D,786.3856811523438,784.6246948242188,785.7008056640625,784.001708984375
EleutherAI/pythia-160m-deduped,step143000,237,2,C,786.6420288085938,784.74365234375,785.8468627929688,784.0439453125
EleutherAI/pythia-160m-deduped,step143000,237,3,B,786.236328125,784.5718383789062,785.6389770507812,783.8313598632812
EleutherAI/pythia-160m-deduped,step143000,238,0,A,785.0927124023438,783.6310424804688,783.1453247070312,784.1474609375
EleutherAI/pythia-160m-deduped,step143000,238,1,D,785.5271606445312,784.4310913085938,783.6654663085938,784.4146728515625
EleutherAI/pythia-160m-deduped,step143000,238,2,C,785.8613891601562,784.91552734375,784.1842041015625,784.9630126953125
EleutherAI/pythia-160m-deduped,step143000,238,3,B,785.7191772460938,784.4571533203125,784.000732421875,784.8988037109375
EleutherAI/pythia-160m-deduped,step143000,239,0,D,786.0352172851562,784.4113159179688,784.7434692382812,783.6752319335938
EleutherAI/pythia-160m-deduped,step143000,239,1,C,785.451904296875,783.7130737304688,784.485107421875,784.1171875
EleutherAI/pythia-160m-deduped,step143000,239,2,B,785.75146484375,784.1256713867188,784.6593017578125,784.1574096679688
EleutherAI/pythia-160m-deduped,step143000,239,3,A,786.1255493164062,784.3946533203125,784.4677124023438,784.5897216796875
EleutherAI/pythia-160m-deduped,step143000,240,0,A,782.4061889648438,780.4586181640625,780.9219970703125,780.7010498046875
EleutherAI/pythia-160m-deduped,step143000,240,1,D,781.9395141601562,779.716552734375,780.5436401367188,780.0487060546875
EleutherAI/pythia-160m-deduped,step143000,240,2,C,781.7105102539062,780.0367431640625,780.2037353515625,780.0241088867188
EleutherAI/pythia-160m-deduped,step143000,240,3,B,782.9666748046875,781.22998046875,781.01318359375,781.1090087890625
EleutherAI/pythia-160m-deduped,step143000,241,0,D,785.8378295898438,784.5772094726562,785.8251342773438,783.6676635742188
EleutherAI/pythia-160m-deduped,step143000,241,1,C,785.9742431640625,784.4739990234375,785.434326171875,783.7769165039062
EleutherAI/pythia-160m-deduped,step143000,241,2,B,786.274658203125,784.931884765625,786.0481567382812,784.1398315429688
EleutherAI/pythia-160m-deduped,step143000,241,3,A,785.6484375,783.8984375,785.6536865234375,783.4826049804688
EleutherAI/pythia-160m-deduped,step143000,242,0,C,786.2235107421875,784.3816528320312,784.388671875,783.90234375
EleutherAI/pythia-160m-deduped,step143000,242,1,B,785.7313232421875,784.0017700195312,784.21923828125,783.6131591796875
EleutherAI/pythia-160m-deduped,step143000,242,2,A,785.7767333984375,783.9530639648438,783.9536743164062,783.6489868164062
EleutherAI/pythia-160m-deduped,step143000,242,3,D,785.9864501953125,784.2434692382812,784.2554931640625,783.896484375
EleutherAI/pythia-160m-deduped,step143000,243,0,C,783.8800659179688,781.9865112304688,781.4739379882812,781.7918701171875
EleutherAI/pythia-160m-deduped,step143000,243,1,B,784.16650390625,782.0271606445312,781.770263671875,781.6953735351562
EleutherAI/pythia-160m-deduped,step143000,243,2,A,785.0335693359375,782.2265014648438,782.5006103515625,782.5637817382812
EleutherAI/pythia-160m-deduped,step143000,243,3,D,783.9765625,781.9481201171875,782.1713256835938,781.7210083007812
EleutherAI/pythia-160m-deduped,step143000,244,0,D,787.0116577148438,784.7421875,784.4786987304688,784.2973022460938
EleutherAI/pythia-160m-deduped,step143000,244,1,C,786.8292236328125,785.2974243164062,784.8535766601562,783.9606323242188
EleutherAI/pythia-160m-deduped,step143000,244,2,B,787.0534057617188,784.8693237304688,784.630615234375,784.3899536132812
EleutherAI/pythia-160m-deduped,step143000,244,3,A,787.158447265625,784.9690551757812,784.8243408203125,785.2379150390625
EleutherAI/pythia-160m-deduped,step143000,245,0,C,787.0101928710938,786.0761108398438,784.4536743164062,784.645751953125
EleutherAI/pythia-160m-deduped,step143000,245,1,B,786.9312133789062,785.9336547851562,784.3954467773438,784.4992065429688
EleutherAI/pythia-160m-deduped,step143000,245,2,A,787.18994140625,785.7861938476562,784.6734619140625,784.6777954101562
EleutherAI/pythia-160m-deduped,step143000,245,3,D,787.26513671875,786.2118530273438,784.8621215820312,784.6915893554688
EleutherAI/pythia-160m-deduped,step143000,246,0,A,784.9527587890625,783.1869506835938,783.0130615234375,782.574462890625
EleutherAI/pythia-160m-deduped,step143000,246,1,D,783.3765869140625,781.28662109375,781.2059326171875,781.403076171875
EleutherAI/pythia-160m-deduped,step143000,246,2,C,785.5789794921875,783.5425415039062,783.565185546875,783.2112426757812
EleutherAI/pythia-160m-deduped,step143000,246,3,B,785.6524047851562,783.5008544921875,783.63916015625,783.230712890625
EleutherAI/pythia-160m-deduped,step143000,247,0,B,785.22412109375,783.4471435546875,782.7988891601562,782.7583618164062
EleutherAI/pythia-160m-deduped,step143000,247,1,A,785.480712890625,783.8427124023438,782.8551635742188,782.2733764648438
EleutherAI/pythia-160m-deduped,step143000,247,2,D,785.1734008789062,783.343994140625,782.6752319335938,782.33984375
EleutherAI/pythia-160m-deduped,step143000,247,3,C,785.232666015625,783.6483764648438,782.4447631835938,782.1027221679688
EleutherAI/pythia-160m-deduped,step143000,248,0,C,783.9081420898438,781.0523681640625,781.6836547851562,782.0805053710938
EleutherAI/pythia-160m-deduped,step143000,248,1,B,785.052001953125,783.0775756835938,782.9759521484375,783.6581420898438
EleutherAI/pythia-160m-deduped,step143000,248,2,A,785.147705078125,783.0713500976562,783.3740234375,784.2554321289062
EleutherAI/pythia-160m-deduped,step143000,248,3,D,784.6677856445312,782.4267578125,782.7900390625,783.5249633789062
EleutherAI/pythia-160m-deduped,step143000,249,0,A,786.2256469726562,783.6149291992188,784.4186401367188,784.8591918945312
EleutherAI/pythia-160m-deduped,step143000,249,1,D,785.950927734375,784.0067138671875,784.6845092773438,784.1797485351562
EleutherAI/pythia-160m-deduped,step143000,249,2,C,785.080078125,783.6781616210938,783.8226928710938,783.193115234375
EleutherAI/pythia-160m-deduped,step143000,249,3,B,785.9202880859375,784.2389526367188,784.3009033203125,784.1254272460938
EleutherAI/pythia-160m-deduped,step143000,250,0,A,785.4345703125,782.7781982421875,782.9629516601562,783.6349487304688
EleutherAI/pythia-160m-deduped,step143000,250,1,D,785.171142578125,782.3403930664062,782.732177734375,783.1087036132812
EleutherAI/pythia-160m-deduped,step143000,250,2,C,785.2618408203125,782.6196899414062,782.886962890625,783.5068969726562
EleutherAI/pythia-160m-deduped,step143000,250,3,B,785.503662109375,782.478759765625,783.0873413085938,783.7702026367188
EleutherAI/pythia-160m-deduped,step143000,251,0,D,783.1571655273438,781.168701171875,780.97216796875,780.8316040039062
EleutherAI/pythia-160m-deduped,step143000,251,1,C,781.8146362304688,779.5331420898438,779.1859741210938,779.837890625
EleutherAI/pythia-160m-deduped,step143000,251,2,B,783.5440063476562,781.4962158203125,780.9153442382812,780.9802856445312
EleutherAI/pythia-160m-deduped,step143000,251,3,A,782.1694946289062,779.5489501953125,780.1030883789062,778.8545532226562
EleutherAI/pythia-160m-deduped,step143000,252,0,B,785.9125366210938,784.6644897460938,784.069580078125,784.1856689453125
EleutherAI/pythia-160m-deduped,step143000,252,1,A,785.5075073242188,784.2581787109375,783.7899780273438,783.689697265625
EleutherAI/pythia-160m-deduped,step143000,252,2,D,785.8260498046875,785.3941040039062,784.2675170898438,783.6397705078125
EleutherAI/pythia-160m-deduped,step143000,252,3,C,785.507080078125,784.5587158203125,783.81884765625,784.0947875976562
EleutherAI/pythia-160m-deduped,step143000,253,0,B,783.3828125,781.1585693359375,782.855224609375,782.1702270507812
EleutherAI/pythia-160m-deduped,step143000,253,1,A,783.3949584960938,781.029296875,782.8359985351562,782.2487182617188
EleutherAI/pythia-160m-deduped,step143000,253,2,D,782.9076538085938,780.9400024414062,782.5165405273438,781.9166870117188
EleutherAI/pythia-160m-deduped,step143000,253,3,C,783.51416015625,781.3125610351562,782.7907104492188,782.4576416015625
EleutherAI/pythia-160m-deduped,step143000,254,0,D,785.4277954101562,783.44482421875,782.7044677734375,782.6535034179688
EleutherAI/pythia-160m-deduped,step143000,254,1,C,785.4309692382812,783.4637451171875,782.7330932617188,782.7257690429688
EleutherAI/pythia-160m-deduped,step143000,254,2,B,786.380859375,784.6836547851562,783.8521118164062,783.5166015625
EleutherAI/pythia-160m-deduped,step143000,254,3,A,786.5512084960938,784.8298950195312,784.0105590820312,783.6856689453125
EleutherAI/pythia-160m-deduped,step143000,255,0,D,785.4141235351562,782.5458374023438,782.9443359375,782.4728393554688
EleutherAI/pythia-160m-deduped,step143000,255,1,C,785.1756591796875,782.3283081054688,782.6282958984375,782.02587890625
EleutherAI/pythia-160m-deduped,step143000,255,2,B,784.9219970703125,782.1466674804688,782.424072265625,781.8892211914062
EleutherAI/pythia-160m-deduped,step143000,255,3,A,785.5343627929688,783.0519409179688,783.756103515625,782.8062133789062
EleutherAI/pythia-160m-deduped,step143000,256,0,D,785.9299926757812,784.34765625,783.9916381835938,784.1153564453125
EleutherAI/pythia-160m-deduped,step143000,256,1,C,786.26171875,784.943115234375,784.394287109375,784.4417114257812
EleutherAI/pythia-160m-deduped,step143000,256,2,B,786.2512817382812,784.7833862304688,784.7235717773438,784.314697265625
EleutherAI/pythia-160m-deduped,step143000,256,3,A,785.6643676757812,784.5267944335938,783.8209228515625,783.9703369140625
EleutherAI/pythia-160m-deduped,step143000,257,0,B,786.6879272460938,784.5372924804688,785.3246459960938,785.6810302734375
EleutherAI/pythia-160m-deduped,step143000,257,1,A,785.7749633789062,783.6331176757812,784.7653198242188,784.6637573242188
EleutherAI/pythia-160m-deduped,step143000,257,2,D,786.846923828125,784.6925048828125,785.310546875,785.8285522460938
EleutherAI/pythia-160m-deduped,step143000,257,3,C,786.5380249023438,784.5242919921875,785.53125,785.5999755859375
EleutherAI/pythia-160m-deduped,step143000,258,0,C,783.6455688476562,782.0720825195312,781.2243041992188,780.5086059570312
EleutherAI/pythia-160m-deduped,step143000,258,1,B,783.4244384765625,781.8148193359375,781.16943359375,780.5596923828125
